doc,partition,docLeafVal_f32,docLeafVal_f64,inc_residual
170,27,0.02060311101,0.0206031110137701,0.000000e+00
171,28,-0.01821742952,-0.0182174295186996,0.000000e+00
172,23,0.02016444318,0.020164443179965,0.000000e+00
173,60,-0.01797948033,-0.0179794803261757,0.000000e+00
174,30,-0.00359892007,-0.00359892006963491,0.000000e+00
175,30,-0.00359892007,-0.00359892006963491,0.000000e+00
176,18,-0.003024849575,-0.00302484957501292,0.000000e+00
177,11,0.02126017213,0.0212601721286774,0.000000e+00
178,23,0.02016444318,0.020164443179965,0.000000e+00
179,31,0.02055482008,0.0205548200756311,0.000000e+00
180,27,0.02060311101,0.0206031110137701,0.000000e+00
181,17,0.006198922638,0.00619892263785005,0.000000e+00
182,26,-0.003541126614,-0.00354112661443651,0.000000e+00
183,10,-0.002560080495,-0.00256008049473166,0.000000e+00
184,18,-0.003024849575,-0.00302484957501292,0.000000e+00
185,20,-0.01809869707,-0.0180986970663071,0.000000e+00
186,26,-0.003541126614,-0.00354112661443651,0.000000e+00
187,28,-0.01821742952,-0.0182174295186996,0.000000e+00
188,18,-0.003024849575,-0.00302484957501292,0.000000e+00
189,29,0.005913083442,0.0059130834415555,0.000000e+00
190,60,-0.01797948033,-0.0179794803261757,0.000000e+00
191,27,0.02060311101,0.0206031110137701,0.000000e+00
192,16,-0.01798013784,-0.0179801378399134,0.000000e+00
193,26,-0.003541126614,-0.00354112661443651,0.000000e+00
194,18,-0.003024849575,-0.00302484957501292,0.000000e+00
195,27,0.02060311101,0.0206031110137701,0.000000e+00
196,25,0.005917221308,0.00591722130775452,0.000000e+00
197,21,0.005930591375,0.0059305913746357,0.000000e+00
198,27,0.02060311101,0.0206031110137701,0.000000e+00
199,25,0.005917221308,0.00591722130775452,0.000000e+00
200,31,0.02055482008,0.0205548200756311,0.000000e+00
201,27,0.02060311101,0.0206031110137701,0.000000e+00
202,24,-0.01787447743,-0.0178744774311781,0.000000e+00
203,23,0.02016444318,0.020164443179965,0.000000e+00
204,23,0.02016444318,0.020164443179965,0.000000e+00
205,27,0.02060311101,0.0206031110137701,0.000000e+00
206,30,-0.00359892007,-0.00359892006963491,0.000000e+00
207,62,-0.003849125467,-0.00384912546724081,0.000000e+00
208,24,-0.01787447743,-0.0178744774311781,0.000000e+00
209,19,0.02033329569,0.0203332956880331,0.000000e+00
210,60,-0.01797948033,-0.0179794803261757,0.000000e+00
211,27,0.02060311101,0.0206031110137701,0.000000e+00
212,44,-0.01728883944,-0.0172888394445181,0.000000e+00
213,27,0.02060311101,0.0206031110137701,0.000000e+00
214,57,0.005323715508,0.00532371550798416,0.000000e+00
215,26,-0.003541126614,-0.00354112661443651,0.000000e+00
216,18,-0.003024849575,-0.00302484957501292,0.000000e+00
217,10,-0.002560080495,-0.00256008049473166,0.000000e+00
218,19,0.02033329569,0.0203332956880331,0.000000e+00
219,31,0.02055482008,0.0205548200756311,0.000000e+00
220,16,-0.01798013784,-0.0179801378399134,0.000000e+00
221,27,0.02060311101,0.0206031110137701,0.000000e+00
222,29,0.005913083442,0.0059130834415555,0.000000e+00
223,29,0.005913083442,0.0059130834415555,0.000000e+00
224,17,0.006198922638,0.00619892263785005,0.000000e+00
225,26,-0.003541126614,-0.00354112661443651,0.000000e+00
226,14,-0.002173266374,-0.00217326637357473,0.000000e+00
227,31,0.02055482008,0.0205548200756311,0.000000e+00
228,29,0.005913083442,0.0059130834415555,0.000000e+00
229,58,-0.003621819196,-0.00362181919626892,0.000000e+00
230,59,0.02022798918,0.0202279891818762,0.000000e+00
231,20,-0.01809869707,-0.0180986970663071,0.000000e+00
232,25,0.005917221308,0.00591722130775452,0.000000e+00
233,28,-0.01821742952,-0.0182174295186996,0.000000e+00
234,59,0.02022798918,0.0202279891818762,0.000000e+00
235,29,0.005913083442,0.0059130834415555,0.000000e+00
236,12,-0.01775841042,-0.0177584104239941,0.000000e+00
237,8,-0.01801986247,-0.018019862473011,0.000000e+00
238,31,0.02055482008,0.0205548200756311,0.000000e+00
239,18,-0.003024849575,-0.00302484957501292,0.000000e+00
240,18,-0.003024849575,-0.00302484957501292,0.000000e+00
241,60,-0.01797948033,-0.0179794803261757,0.000000e+00
242,9,0.006760588847,0.00676058884710073,0.000000e+00
243,26,-0.003541126614,-0.00354112661443651,0.000000e+00
244,30,-0.00359892007,-0.00359892006963491,0.000000e+00
245,30,-0.00359892007,-0.00359892006963491,0.000000e+00
246,26,-0.003541126614,-0.00354112661443651,0.000000e+00
247,9,0.006760588847,0.00676058884710073,0.000000e+00
248,42,-0.002108461922,-0.00210846192203462,0.000000e+00
249,27,0.02060311101,0.0206031110137701,0.000000e+00
250,28,-0.01821742952,-0.0182174295186996,0.000000e+00
251,18,-0.003024849575,-0.00302484957501292,0.000000e+00
252,24,-0.01787447743,-0.0178744774311781,0.000000e+00
253,26,-0.003541126614,-0.00354112661443651,0.000000e+00
254,28,-0.01821742952,-0.0182174295186996,0.000000e+00
255,26,-0.003541126614,-0.00354112661443651,0.000000e+00
256,25,0.005917221308,0.00591722130775452,0.000000e+00
257,16,-0.01798013784,-0.0179801378399134,0.000000e+00
258,24,-0.01787447743,-0.0178744774311781,0.000000e+00
259,24,-0.01787447743,-0.0178744774311781,0.000000e+00
260,25,0.005917221308,0.00591722130775452,0.000000e+00
261,29,0.005913083442,0.0059130834415555,0.000000e+00
262,21,0.005930591375,0.0059305913746357,0.000000e+00
263,19,0.02033329569,0.0203332956880331,0.000000e+00
264,30,-0.00359892007,-0.00359892006963491,0.000000e+00
265,28,-0.01821742952,-0.0182174295186996,0.000000e+00
266,17,0.006198922638,0.00619892263785005,0.000000e+00
267,27,0.02060311101,0.0206031110137701,0.000000e+00
268,30,-0.00359892007,-0.00359892006963491,0.000000e+00
269,29,0.005913083442,0.0059130834415555,0.000000e+00
