feat,bin,sumLeft,sumRight,weightLeft,weightRight,lambda,cosNum_term,cosDen_term,gain
6,35,-34.922762317961315,34.92255140293855,13671.0,36329.0,3.0,0.1227588969379359,0.12273655714676987,0.35040154222728565
6,36,-27.04018577505485,27.03997486003209,14062.0,35938.0,3.0,0.07232853356665417,0.0723157473029258,0.26896342147426366
6,37,-15.415746916929493,15.41553600190673,14452.0,35548.0,3.0,0.02312479586288564,0.023120819749731052,0.1520814671806425
6,38,-23.636361444048816,23.636150529026054,14843.0,35157.0,3.0,0.053520817440914525,0.053511857322936465,0.23136503421906743
6,39,-5.744929597771261,5.744718682748498,15234.0,34766.0,3.0,0.0031152302711297828,0.0031147218997273672,0.0558188026162007
6,40,-12.17746446482488,12.177253549802117,15625.0,34375.0,3.0,0.013802162841169753,0.013799964937390222,0.11749196183146646
6,41,-23.319919095520163,23.3197081804974,16015.0,33985.0,3.0,0.04995049311765144,0.04994272229272531,0.22351345631007782
6,42,-42.159845726011554,42.15963481098879,16406.0,33594.0,3.0,0.16122637977221205,0.1612018516309148,0.40156059523521564
6,43,-58.47998341722996,58.4797725022072,16796.0,33204.0,3.0,0.3065649313919644,0.3065192719187492,0.5537242975223939
6,44,-55.16031961549015,55.16010870046739,17187.0,32813.0,3.0,0.2697199081017338,0.2696805415555943,0.5193835580709064
6,45,-50.72397084090335,50.723759925880586,17577.0,32423.0,3.0,0.22570183301430302,0.22566951671889124,0.4751148849883242
6,46,-49.04708071985806,49.046869804835296,17968.0,32032.0,3.0,0.20895373010867968,0.20892435168753787,0.4571467080281141
6,47,-39.625472857631394,39.62526194260863,18359.0,31641.0,3.0,0.1351319287549734,0.13511325350004927,0.36762835389993737
6,48,-35.816747983160894,35.81653706813813,18750.0,31250.0,3.0,0.10945359613645156,0.109438712662294,0.330860214644698
6,49,-47.729101925564464,47.7288910105417,19140.0,30860.0,3.0,0.1928142087252993,0.19278838443529195,0.43913555592152703
6,50,-76.57151858735597,76.5713076723332,19531.0,30469.0,3.0,0.4925650116419017,0.4924999714447673,0.7018761004823647
6,51,-75.8821583026438,75.88194738762104,19921.0,30079.0,3.0,0.4804157805698147,0.48035317564279356,0.693165487929254
6,52,-76.46944411302684,76.46923319800408,20312.0,29688.0,3.0,0.48479190332804123,0.48472949639979135,0.6963148126321358
6,53,-93.56088080938207,93.56066989435931,20702.0,29298.0,3.0,0.7215264096875015,0.7214345647387173,0.8494811747937404
6,54,-104.06155535887228,104.06134444384952,21093.0,28907.0,3.0,0.8878790138428565,0.8877671483575706,0.9423326872310296
6,55,-122.21797249658266,122.2177615815599,21484.0,28516.0,3.0,1.2189378002952274,1.2187856442373968,1.1041240760659905
6,56,-103.59964353544638,103.59943262042361,21875.0,28125.0,3.0,0.8721504188368215,0.8720424520480621,0.9339477496053255
6,57,-105.184590077959,105.18437916293624,22265.0,27735.0,3.0,0.895713710759613,0.8956036349126271,0.9464796881791377
6,58,-105.88840036414331,105.88818944912055,22656.0,27344.0,3.0,0.9048314298211355,0.9047209377875227,0.9512843609294505
6,59,-103.78882475668797,103.78861384166521,23046.0,26954.0,3.0,0.8669595700710433,0.8668542689397196,0.9311631887020787
6,60,-97.75011299407925,97.74990207905648,23437.0,26563.0,3.0,0.7673120148166632,0.7672192260311079,0.8760164466631037
6,61,-103.57979424270161,103.57958332767885,23827.0,26173.0,3.0,0.8600902753219408,0.8599866215898875,0.9274664099293967
