feat,bin,sumLeft,sumRight,weightLeft,weightRight,lambda,cosNum_term,cosDen_term,gain
0,124,1387.70751953125,-1387.70764160156,48803,1172,3,1678.37814870008,1674.19124351881,41.019209216088
0,125,982.586181640625,-982.586303710938,49194,781,3,1251.09897564328,1246.38550487003,35.4376956277433
0,126,544.548278808594,-544.548400878906,49584,391,3,758.601779958842,752.870795871611,27.6473577272517
1,0,315.026489257812,-315.026611328125,390,49585,3,254.524707756869,252.596927278765,16.014593368421
1,1,583.146545410156,-583.146667480469,780,49195,3,441.215893342767,439.55147253602,21.0448715059727
1,2,824.582702636719,-824.582824707031,1170,48805,3,593.586972145514,592.103619400392,24.3941394810906
1,3,1043.55859375,-1043.55871582031,1561,48414,3,718.793261298607,717.456252178311,26.8352894895914
1,4,1256.22692871094,-1256.22705078125,1951,48024,3,840.487237490429,839.245223095204,29.0126022611818
1,5,1441.47521972656,-1441.47534179688,2342,47633,3,929.696449981775,928.560128820562,30.5095749185522
1,6,1638.90563964844,-1638.90576171875,2732,47243,3,1038.94000103927,1037.8591460921,32.2493718019189
1,7,1847.89343261719,-1847.8935546875,3123,46852,3,1165.23594376179,1164.18294964535,34.1509866666095
1,8,2025.29650878906,-2025.29663085938,3513,46462,3,1254.89493095374,1253.8938241874,35.4386348072563
1,9,2186.61645507812,-2186.61669921875,3903,46072,3,1327.86092107768,1326.91400385804,36.4528258718012
1,10,2349.55883789062,-2349.55908203125,4293,45682,3,1405.85230461521,1404.9470124025,37.5067751234677
1,11,2493.91162109375,-2493.91186523438,4684,45291,3,1464.30463701217,1463.44617877578,38.2774554904133
1,12,2662.87670898438,-2662.876953125,5074,44901,3,1554.58643828247,1553.75059357876,39.4388480134917
1,13,2829.78759765625,-2829.78784179688,5465,44510,3,1644.36133379749,1643.54573536476,40.5607857044882
1,14,2965.98193359375,-2965.98217773438,5855,44120,3,1701.09101834472,1700.30840368889,41.253775502624
1,15,3109.8671875,-3109.86743164062,6246,43729,3,1768.80016335019,1768.04200104982,42.0661223642215
1,16,3247.14111328125,-3247.14135742188,6636,43339,3,1831.45249507415,1830.71799730668,42.8040569050133
1,17,3381.2021484375,-3381.20239257812,7026,42949,3,1892.6499086549,1891.93713096652,43.5127907043279
1,18,3494.87255859375,-3494.87280273438,7416,42559,3,1933.30439859657,1932.61844875625,43.9771598890044
1,19,3629.6044921875,-3629.60473632812,7807,42168,3,1999.21096137172,1998.5407934087,44.7200330284007
1,20,3761.89013671875,-3761.89038085938,8197,41778,3,2064.5456201901,2063.88989777335,45.4444886750602
1,21,3873.951171875,-3873.95141601562,8588,41387,3,2109.47357776742,2108.8372797281,45.9359343847114
1,22,3990.0556640625,-3990.05590820312,8978,40997,3,2160.9977086408,2160.3771486826,46.4932086099943
